"script_id","imdb_id","title","year","gross","lines_data"
2708,"tt1504320","The King's Speech",2010,153,464333644254777642477777777777777674557747777777777777777777777777777777777577777545755677777777777653453576773255454534267777777777646777777777777777757775
1073,"tt0431197","The Kingdom",2007,60,66477776367777677667444346777544776577765477577735775766657777777776636777777775555677676764765
8602,"tt0040525","The Lady from Shanghai",1947,"",77777777544677762277754442535467774777777617435344645662756
5491,"tt3722070","The Lady in the Van",2015,0,563476417414334432142043334377333342344335757532573333435644344246634553547537543433344353443332674346542477
4496,"tt0335245","The Ladykillers",2004,55,443434044344445777777776775255777625345777767764620167774555773777777777765444563346771377774666772444430
1085,"tt0102266","The Last Boy Scout",1991,122,77777754354346677434477777776766777777777777777777777777777777777774435377777777556777777777777757734376774467744774467457776777777777777777654567773
4500,"tt0272020","The Last Castle",2001,27,77777777777777777777777777457777777777777777777777777777777777777777777777777777777777477777776
1086,"tt0022054","The Last Flight",1931,"",77777654644763467753567754443444566644357545676666677556645467766555777357342434343434323453754535566667567766657777764676766655777663463433
4503,"tt0104691","The Last of the Mohicans",1992,151,77777777777543456665547777676435434226267777577743577765245777777576655777624445776757674674545
2739,"tt0325710","The Last Samurai",2003,160,777777777777777777677777764777677777777777777777777777777777777777777777777777777777777777777777777777777777777777677777755776777777777777777777777777777777777777777777777777777777777777777775
2742,"tt0824758","The Last Station",2009,7,267777236577443765437333323333477534776236765251424334376343454651344436336677777344454342223347546764220474477541244316777724557754367452743332323437753477714576534233334337643345466134353542667777734544525132325655667331137537764114440
4507,"tt0095497","The Last Temptation of Christ",1988,17,7527743377777767777777735777765777777667777777755344455775
7349,"tt2918436","The Lazarus Effect",2015,26,656643336643355545435436465345543275463661355677577764654523614456367447336765134424520001
7944,"tt1490017","The Lego Movie",2014,274,777777777777777744435224343437777764576666777775677657665676563345764644676577777743767777776764
4520,"tt0036104","The Leopard Man",1943,"","014343520422540034436720001227777777777335433200007773423334356643267742"
6815,"tt0362270","The Life Aquatic with Steve Zissou",2004,33,77777776467767775677777765776254244334457756777774546464577767566754435777754576677767677763435765444577766350377777777777777766554
1100,"tt0289992","The Life of David Gale",2003,28,400333442346646644434357645521033357755200002444244334656350000352433334434442420000000010456
2772,"tt0165854","The Limey",1999,5,777777777777777776543446643343333434333433447776354776777777777777354343457334426777344575676476544777765777644477777777777777777753434664343343334343334334777735377677777777777744443435743343577744357567746654477776577774342
2779,"tt1189340","The Lincoln Lawyer",2011,63,777775467777777436776434445577777677734347777765777757773423244777777776477555774457773777777455474434435553547777775364676577777775777767657654477674443
2782,"tt0110357","The Lion King",1994,880,7767666473677777774447666673
2784,"tt0097757","The Little Mermaid",1989,241,7743435463763567535775431320555457776757533124676343454557454754567743304117453777766673331260
8034,"tt3464902","The Lobster",2015,"",1220331323327620412437247345733224365344775774355557447674576654556434764447644354
6511,"tt0070334","The Long Goodbye",1973,"",7677676776776666777777766777777777776767632367777677767773
1111,"tt0116908","The Long Kiss Goodnight",1996,65,7267473367777777777777377275333433241324334244643314311221343102002253
4549,"tt0427470","The Lookout",2007,5,776777724477747777775267777777777777777777777776743456536677777277567645757676671
4554,"tt1482459","The Lorax",2012,233,6333313577777677777777763425777777777777777773575547554577777677535632244574456562
1115,"tt0120737","The Lord of the Rings: The Fellowship of the Ring",2001,482,2011226777777777777777777777777777777777777777777777777777742337777777773377777777777777777777677777775275255777777777777775
1114,"tt0167260","The Lord of the Rings: The Return of the King",2003,543,777766777777777775467777776777777777777637766676777777777776577647777777777777775
1116,"tt0167261","The Lord of the Rings: The Two Towers",2002,509,7777777773677777777777777777777777777777763667677552777777777777777777777777777771
2805,"tt0480255","The Losers",2010,25,77777777777777775433243435777647777777775657667765577766777777534575577767776577777777777777664777777744
4559,"tt0093437","The Lost Boys",1987,71,343575662377446243477646775677777743635776477457776654333467466365557643777756777775464657766564653
4564,"tt0144286","The Lost Son",1999,"",443213423347777777754344775444336577777777777777777774247754677744343404242657774543524777634444444343432334342
7494,"tt0037884","The Lost Weekend",1945,"",7777136564465434354767337763635477773545434777525445345645776343447455577777762240177777777731222423333643664441
4464,"tt0119567","The Lost World: Jurassic Park",1997,434,17777777777605634444377325543777764574567776543544453555677777456376576667657755551
6903,"tt2350496","The Lunchbox",2013,4,"06742673750075035341776577736777302740761377777777767774000530"
4577,"tt0097806","The Magic Toyshop",1987,"",200155436447366534765656445444344463
8406,"tt1107860","The Maiden Heist",2009,"",743333357776244347777777777777777754777777777777777777624536647557777777777777777777764777777776445635552543375
8616,"tt0268995","The Majestic",2001,42,777677775467302267777767777777777777753775777775777777777777777777777777774
1132,"tt0120744","The Man in the Iron Mask",1998,105,7777777777657777777777777777777777777777767743777777777777777777473457776477776665777777773
2838,"tt0049470","The Man Who Knew Too Much",1956,"",57667765766633435463465313341654534453332576776435445634434433747744326553213335377777741444223342444435556563466556335766776576663343546346531334165453445333257677643544563443443374774432655321333537777774144422334244443555656346655633
1134,"tt0368008","The Manchurian Candidate",2004,92,777777777777777727777777775477777777772443334157777777777777777777777777744335777777774734667777767614
7135,"tt0102411","The Marrying Man",1991,25,4743667777777777767777776644534443553554554344777777235476336764334445374763443543354337777775335447756744344375774336777772
8564,"tt3659388","The Martian",2015,235,777435754475774575632215346625566777777737755756667522577434773404223114434224421
1140,"tt0110475","The Mask",1994,249,5357774346777777777445657777766674436567727677765634343167777754345744464634336777757175641
2866,"tt1560747","The Master",2012,17,7777777777777777777777777777777763374777777777777777777777777777777777777777777763347776735777777767777777467777776677777442747777633
1141,"tt0133093","The Matrix",1999,292,144654334777776775130777776775667777776777777776677755733226646676764622377446465777636557443665341
1143,"tt0234215","The Matrix Reloaded",2003,405,44433477566754766654355476535746777776577657644477777656563
7822,"tt1790864","The Maze Runner",2014,108,7777777777777777777777777777777567776446775542746766576767633677655557442356
2880,"tt0472399","The Mechanic",2011,31,713677776677777621777777777224777777776756467767772
9246,"tt1234548","The Men Who Stare at Goats",2009,37,7775556777777777777777777777777777777777777777777777777777777777777777777777773
9004,"tt0790712","The Messenger",2009,1,33347777776333357677756777777734775776344377556755434432257477746677576777776442
4630,"tt0117057","The Mirror Has Two Faces",1996,81,"031013777635700001073553433342110000234435534642321522024410336435435165344014103346744454241"
6108,"tt0884328","The Mist",2007,32,445477457746645434726577777777677777737541265576744454336666675256544565476353243
8452,"tt0091557","The Mosquito Coast",1986,33,7777456467477656
4648,"tt0265349","The Mothman Prophecies",2002,52,76454465777755247764527344246546753677754776777743477777777345475572447764347744334633
1176,"tt0120616","The Mummy",1999,265,77777733335543644443446746663477567666664465634467533466275463667754377775665467764555654677765557756555
4661,"tt0859163","The Mummy: Tomb of the Dragon Emperor",2008,123,"01012443344334264344754555546653243455566543474546534774067565225140163044247746656556643451"
4679,"tt0102510","The Naked Gun 2½: The Smell of Fear",1991,179,715754455577545777776577773302557766777335
2997,"tt1458175","The Next Three Days",2010,23,"021244344547773343367776374777777774333777345776247775543345763544457777777777677446754535767424343454653651"
3006,"tt0107688","The Nightmare Before Christmas",1993,157,72545413777205776247766575756646667
3010,"tt0810988","The Nines",2007,"",7245333542433343026432433432004413433335433227336332543343343025532334333003423334245342321
7565,"tt0142688","The Ninth Gate",1999,32,5777777777777753343777533357777774436777774467743435333443433574677753767764346337444777571
8197,"tt2402157","The November Man",2014,26,775773677774774535577556777433237767763132324577544677454777664256577630
4727,"tt0481369","The Number 23",2007,44,56446744574363436777534344322237755334577547755777776477755535575554434544773167
7137,"tt0120773","The Odd Couple II",1998,35,757656475534777777777777777777777777777777646766655744677777777777777577777735677645633377567435577657557673
3038,"tt0067525","The Omega Man",1971,"",777777777777773344234573567463434446244454444344442544477777777746643
1212,"tt0467200","The Other Boleyn Girl",2008,32,534574103645554543465320253345301432455777345564742474443634103534324445121235114301214102002434330000
7627,"tt1386588","The Other Guys",2010,131,777357777747776574467777777777777777777754577754357777777777767777777757777777777777744677777774
9056,"tt0230600","The Others",2001,148,11010120001210100267400001012000263100321000200014330003020121
6163,"tt0075029","The Outlaw Josey Wales",1976,"",77777777777777667777546367557771746
7119,"tt0086066","The Outsiders",1983,70,7777625473335567777777777777777747777777777777776337767677771
1216,"tt0395699","The Pacifier",2005,153,777772330446354453376343446336436364357421644553657777477534776745437556354565476553442
4769,"tt0071970","The Parallax View",1974,"",777777777765657776776677776756777777776
4774,"tt0353092","The Partners",2003,"",51200001230000032020021
9062,"tt2404461","The Past",2013,1,43533436426334145643344515423546354342236765445333456563543533577734454476637763454214435332324434214425752335
1218,"tt0187393","The Patriot",2000,182,6651677634775634777777776577657777235674004777760
4778,"tt0107798","The Pelican Brief",1993,212,7765732355577761677345417333572223340674567746312776553024673630037667631
3079,"tt1659337","The Perks of Being a Wallflower",2012,19,757765567354554522456354347763477733576724564333373574464234433234456766377755337777777534233343446371
3092,"tt0253474","The Pianist",2002,48,34442453455654553454577745547777774636567776754733576067764434336345474554355457773645777777372747777674563457516775
3095,"tt0107822","The Piano",1993,84,47645601034337766313541363777645654411234355577634276547110243367664224522636777447446112341564777341
4787,"tt1817273","The Place Beyond the Pines",2012,23,4456557777634676247675774776322567565775446777667777743467773544777751362677777746735777777772
4804,"tt0086122","The Ploughman's Lunch",1983,"",7774337777747544677347777755467777533423332233653775523433334477764454672
4810,"tt0069113","The Poseidon Adventure",1972,477,666637555335643676665355777377576567654356744566376764
3120,"tt0119925","The Postman",1997,33,5777777777777777777777777777777777443477777734776776677676745544454443457775777777764477655577776776474527777776753777777777777777777777777777777777643277777754576776677677664454454452456776677777766457656477776777467344777777671
1241,"tt0105159","The Power of One",1992,5,7777777777777763434767777777777777777633577777777777645774477777777777776777754777763345777777777754367777777775666767777777777777777776
4815,"tt0482571","The Prestige",2006,70,7777777777776776665634454777777777763777677677256577745275444554577775323367774246357777534677745777624777767756777777774
1246,"tt0093779","The Princess Bride",1987,68,177777777777777777777777777777777777777777777777777777777777545457777777777777777777777773
3140,"tt0066249","The Private Life of Sherlock Holmes",1970,"",667777336765743777777775546576677657747777777557363546723456773444565765777777777444555544366676766756776657757675765767777746443434356434755677775777743577475367777777564566766766675677777755746443673435577444446576577777777754455545435757766676577666676
3141,"tt0395251","The Producers",2005,26,454534335777777777777777777777777777777777777777765674777777777777777446757767763777777777777744463432577777777777777777777777777777777777777776567567777777777777753675776777277777777777771
3142,"tt0107889","The Program",1993,48,77565777776543677777544356344243443677777754544543375347234267567577667743777776336777756735777777776457754777777643477777743455444333443477777774535543357435434247657577757763577777434777774754677777776550
6925,"tt0803057","The Promotion",2008,0,357775777777777455557657557777777623537765477565477777777776576757656777766777777777777576
1252,"tt0114194","The Prophecy",1995,32,777776077777444400335777777777103433377777777777776637733443765346753544432411234444435626664445533344577435776777545771347777731
1250,"tt1041829","The Proposal",2009,190,435343343344434345455545344344453221016141343434343233242167777750000324342423444343434543434223243433333432001343434343457541342434344437776363443
6674,"tt0330793","The Punisher",2004,47,77767656567474
1258,"tt0436697","The Queen",2006,74,3324563331564247634744442775565143755412444673454755636325664006444441156333221
3178,"tt0976051","The Reader",2008,41,333434053344445425454435656431654443754536775674441577776345677443367133343523433322424433053434544435453535647341644534753546775665342577775354776543366232344424334222
8405,"tt0292506","The Recruit",2003,76,77777777774667766777754445442322446167777777777777777777777734577377777776
8000,"tt0110955","The Ref",1994,23,354546364565465257764555455566727457457664444427410222562623343462254455633675775
3192,"tt0120004","The Relic",1997,64,1002445713677630000413667765432245363275674630146517626001410024457136776300004136677654322453632756746301465176260014
1274,"tt0191397","The Replacements",2000,72,7777777777777776447777773467777777777777763334244677775345777777677777667777774
3201,"tt0100477","The Rescuers Down Under",1990,57,6577764634535545567765677657557777777777777665555777466565777646345355455677656776575577777777777776655557774665
8257,"tt1663202","The Revenant",2015,147,77777777777777777777777777777777777777777777777777777774
4874,"tt0298130","The Ring",2002,193,"00000001001224400154344335233314026345022743323422333"
9098,"tt0267891","The Ringer",2005,48,77777775443665676427667775557777755741516757661
7361,"tt2717860","The Riot Club",2014,"",6777433367777777742677734677765677774357776447734777766777774577777775766777776674265336465677735777777654656534756777777777777747577777777777777445777777775771
4879,"tt0066302","The Rise and Rise of Michael Rimmer",1970,"",377577655757756556777757677776777777776777777777776777777775576765
3218,"tt0898367","The Road",2009,"",4777777754777777777773337777774477765676777777777777777777467777677777777777777777777777777777777777777775577777767777777751
1282,"tt0117500","The Rock",1996,263,7777733457577777755567777777777757777634377777777776777777777777777777777777777777777777777777677771
6727,"tt0102803","The Rocketeer",1991,96,7755767777777777446443543344467777776337776767244743243664777775767556551
1281,"tt0073629","The Rocky Horror Picture Show",1975,594,53736442664444465456677643344764112477766565646446667562
3237,"tt1265990","The Roommate",2011,40,"01203333240000300000000000400000001400000004021134343360000000000000000002033102220000003200035244100002341"
7742,"tt2345737","The Rover",2014,1,777777777773477515777722311343443577777777777777777777777774
6816,"tt0265666","The Royal Tenenbaums",2001,80,6677677675567745754700433245367667331777665756777767576675753367757544677656654456375454557753324477536776167727677
3240,"tt0963794","The Ruins",2008,21,336332576457754355763324444366646325242533446243633145545354655563457514144464234431352311346427233575467744455754234353466636325333533355334533236454454654653467414235373243431442311445
4899,"tt0292644","The Rules of Attraction",2002,9,2002777774465777777777777760000117777777777100754426777343677777777557304764437777740067763552343241333334577777777777777777743665342
9104,"tt1017451","The Runaways",2010,3,130000252442354544206320001010005643001000000211410420034520200130000100110041443120001310
4902,"tt1097649","The Russell Girl",2008,"","01224543501045262015443734324244400004342043100354454404777444315215010154516540000140"
1294,"tt0120053","The Saint",1997,116,77277537776432334333342344373345745725774426443333335344434234147647757760
1296,"tt0235737","The Salton Sea",2002,1,7577777777777506777777777777777777777777733434367777777711343435777777777777653564434654677777777777777775556
3262,"tt0108037","The Sandlot",1993,68,77776337777775567767777777777777777777777777777777777777777777767777777777777347777777777777777777777761
3289,"tt0049730","The Searchers",1956,"",646454356745756574522477367777777777754524777777763233777567777777277777777755377504467756677777646454356745756574522477367777777777754524777777763233777567777777277777777755377504467756677777
4925,"tt0359950","The Secret Life of Walter Mitty",2013,62,77777777775655447777635574557777777777777777777777750536544454577777545777774357733247777777777776436777775367776433
3298,"tt1866249","The Sessions",2012,6,6577775636644253343435777642443432333443334433332645343442443533533433317437435444433553433432441434477773
6454,"tt0075194","The Seven-Per-Cent Solution",1976,"",7726777765577776577763777777777777777766776771776777777774
1309,"tt0050976","The Seventh Seal",1957,"",7777743444764777777777777767777777634343446653446777777767777776466776764477642254
4940,"tt0036341","The Seventh Victim",1943,"",10100214356144344432344316742323643654777767544234431002740366444667776642357171063363701542
3317,"tt0111161","The Shawshank Redemption",1994,58,5777777777777777777777777777777777777777777777777777777757777777777777777777777777777777777777777777777777772
3325,"tt0081505","The Shining",1980,"",6654377777774433310003567745654754455476646777763433444144467777231777743433577777777777451767742453364333447547775337464476426777777562333000056676456557444645764577777443433523444777745047777244246777777777773347677135434633343673677642665531
3327,"tt0120824","The Shipping News",2001,17,7624447775422312022333367735477777754763241534277757744431377776344757777543216742437523435437777776346410532410100377455624725346776531311212235247754467777774573341443357775763442077777426566777652404753327641444436777776536430252510010167555550
3336,"tt0133952","The Siege",1998,75,6466576534457777774454434367765757534355766334544777645544763333366573653343457775433777645635557776776556624353545434454577754765764435577777735453442777567575334467654336357776365356633424656736533343677753437776365364677677764665334534545335455775
1330,"tt0102926","The Silence of the Lambs",1991,270,3344643000033400000146544722455216554543000277636760444200027774000642004410010000220
3352,"tt0167404","The Sixth Sense",1999,503,444667777763336777777777777547777471274535777747775223304377777777775572577343334546553556777777243577777777777764677765307644377776577722240237777777777737437753333445554
6059,"tt0472181","The Smurfs",2011,156,7777767775676665656663465666775564436767354557656765766157663764666474446334446442435477564772466277777563656767652536437456646565565555547557776643556765726553
6060,"tt2017020","The Smurfs 2",2013,75,7746765436447763766741055674456777357554356623764777763631252235464253777356756575557563634657626470245325345
3381,"tt1285016","The Social Network",2010,106,44344343434234457776715654777777776777777556777744777777777777777777777777777674777777777777777743367777777777754767644667676776746777567777675567667777677777777777775776777766657754777775545656777
5001,"tt0963966","The Sorcerer's Apprentice",2010,69,4677766643547777777777745777776776347777777774654677777656477773375233376275431
7298,"tt1714206","The Spectacular Now",2013,7,677665476643456733454577777653344424455576564654454256444377434533377777343351423664333433751446554442545576646777342535733247776
6854,"tt0367089","The Squid and the Whale",2005,9,6777333565767627525757544464544676331642633677567635254767557777773
7610,"tt0073747","The Stepford Wives",1975,"",7667716777632362436774
1370,"tt0070735","The Sting",1973,786,7777777777777777777647776677736557677777777777777777777777773777557767667773
3461,"tt0081568","The Stunt Man",1980,"",777774377777752477777777777777775334457767776576477773337774377377647743425567777743344776654544465455536777777547777777773477777732677777777777777774335367767775675577762447772577377557733336477777643345775745453564546437777777367773
3473,"tt0418206","The Surfer King",2006,"",5467647777777776776777777763167776445777777366537355467777777773745654577777754777733744775577777777767677777777432777754377777754763554644777777777556374637777777367775351
3483,"tt0120255","The Sweet Hereafter",1997,8,777546565444465014234644544546634334433432124017336775344312410213577775244120333767753243444443451532777446655444563023334735444555633434433431223035437774353303310213777764344111325767653243444443443420
3500,"tt0134119","The Talented Mr. Ripley",1999,139,536724476534575656566444670677777777743665777777777533633434566332146577777644777776777777774434656564354667756543577753673347654447656565645466157777777775357477777777754353434356633314557777773477777677777777542466565445366776563447772
3511,"tt0088247","The Terminator",1984,99,760572200242072076750466453445477547743343435343243343434442335731761101421360376721575444454577457633434434434152344335433330
6164,"tt0324216","The Texas Chainsaw Massacre",2003,115,456657444555444766555475357666776750442
5502,"tt2980516","The Theory of Everything",2014,38,6614377777555353553457677774444455755367775425134535544235463234444002564144100740
5115,"tt0025878","The Thin Man",1934,"",4031010233100027724534742321157733545173753477375333733433577636776553442353456767677776435443477777776754343435653454567456455541
9177,"tt0120863","The Thin Red Line",1998,67,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777772
6003,"tt0041959","The Third Man",1949,8,777777777777777777777777777774777744333443576776674667544736554777777543665666657777774433444344776665777777777777777776364434567777440663477777777777777753454344477767347777
3546,"tt0108333","The Three Musketeers",1993,113,566777655667777757776777406777454257456767476777655577777757776777217776463176466763
6610,"tt0383010","The Three Stooges",2012,48,"0563223255757355546747452577765777777777774565775576677773546653"
3557,"tt0268695","The Time Machine",2002,84,7777777773674575334456647777775334334776557666654333423543333444343577777777777777776777777554
6063,"tt1243957","The Tourist",2010,74,67753443426646734353537777777777675435254333436767565775645747645771
5142,"tt0840361","The Town",2010,101,67775456667777777777413754345635333435535774343463254577744764663467635777777777774525677777577743373754473223572223565777777774446673
7633,"tt2561546","The Town That Dreaded Sundown",2014,"",4634666524611003634132776754545357777766777300075544011414123442200
9195,"tt0478304","The Tree of Life",2011,14,45634776574555466256465547663464564777661435335547566551
1434,"tt0120382","The Truman Show",1998,233,777744777546774456424777777777677534343757534643544556777736777667477573
5163,"tt1325004","The Twilight Saga: Eclipse",2010,331,4543464452257340236543432232556423552443
5164,"tt1259571","The Twilight Saga: New Moon",2009,344,14524453034463322532444541344302044643544432544433254454334433435464445344245545434530023324352235202545753543442143367540135244451054642225424344703254111245625453424534423345553254333436561653344344554434510043324351335004637733634421244476511
3631,"tt1142988","The Ugly Truth",2009,103,"02324023532335443443335343434434641263310264413433334443434444444343427653543244476444333453543447624433443356343324335434432575465344355434540"
5179,"tt0114814","The Usual Suspects",1995,46,73577777777777777777777777777342564677777777777777777777777777777777777777777777777777777777777777774
9214,"tt0831374","The Utah Murder Project",2006,"",7777763434005300421000000000000037777777267426544345777776445774204232777777777777764242
3654,"tt0084855","The Verdict",1982,159,777753457777777777747777777773444677777776343577734677777777433457777777757777667774567753767777777777777776335777777777774777777777444457777777734347774457777777753344777777775777775777546777177677777777774
5186,"tt0368447","The Village",2004,159,211435000005766544451114426004416401565630
3667,"tt0857191","The Visitor",2007,11,324377773645666565762445777647655777477777356467777533454567777567777444347253534443433454320001167743434333575333234343467713333324577754645665765734347777466557776577776265577777333544677777477776344455253534443434444300001477543434244664332334334577334
5197,"tt0046534","The War of the Worlds",1953,"",67776434467667766777776577764757654344477663645777
7104,"tt1369706","The Ward",2010,"",432232063354000000542301245000221300102200000001422114565532
5205,"tt0118125","The Watermelon Woman",1996,"",1210000000000000000002002443320000023400000000000000000000000000000120000000100001
3690,"tt1023114","The Way Back",2010,2,7777777777777777777777777777777777777777777777742577675477447777567577777777774677777777777
6724,"tt0202677","The Way of the Gun",2000,9,7777777455357455677764257777577775577777764656577557332342477777776567776666757771
6930,"tt0384680","The Weather Man",2005,16,777443543477765777643677775564543356677574774445777777745444647777552464533455677433574777767677777777546777777777777777672
4992,"tt0372532","The Wedding Date",2005,42,2331513453350300367443303433343342424722277732204114345310133613534266543336101443155512003467512
5214,"tt0120888","The Wedding Singer",1998,148,75305754326443353302575337577733677504375437754257715743340335311223344434330005425447773137301720243257574
3701,"tt0896872","The Whistleblower",2010,1,"0000555434411034342130003115020000243310234246053104413531411643401003623370"
1475,"tt0065214","The Wild Bunch",1969,"",77777777777777777777777777777777777777777777777777777777777777777777777777777777777777777771
7814,"tt0073906","The Wind and the Lion",1975,"",24777355457775245677755577775434777676774744755433441433776
9231,"tt0094332","The Witches of Eastwick",1987,141,"0000000000100201035574630142354004412451522102320000531121131003441110034555330272512316021"
8080,"tt0098663","The Wizard",1989,31,76757756774444346574767754204553466653
1483,"tt0032138","The Wizard of Oz",1939,839,"022000510000410026776000022234344534274444544142564247554553566752254467566544544665456577300376774753424417335777774665533220101"
3737,"tt0993846","The Wolf of Wall Street",2013,125,77777777745777777773477777477777757777775663335635577766564326446777766777767777777467777775774645777577665777566777744333447771
6622,"tt0780653","The Wolfman",2010,68,64427775637767653675645777725574677777777775444777762667777720
8605,"tt1430132","The Wolverine",2013,142,777777777777777745534332363357777774777777766667665344365456677733435577643577324443464766665777763564751
3742,"tt0361127","The Woodsman",2004,"",3777777777767767777777677777777777777776777777777777777777777777777775677776663345474434777777737777777777677677777776777777777777777767777777777777777777777777777756777766633454744347777777
3745,"tt0143145","The World Is Not Enough",1999,217,6774666766763433244414577645745465377765223446535134347676442647356223332573724567646676767624323443246775557453744776651343555342343576664435573543225145646242
3746,"tt1125849","The Wrestler",2008,31,77777773443447775434342577675754334332355546776423335753453444444434677354455464434355777777332332514475545576677777775443445777434343457767574342432355544777532334674335354435443477554355545534354677777532342423367544567571
8552,"tt0120902","The X Files",1998,155,754333342642475432577777447773257777753663777777734344433442027773443777777777777744402
8323,"tt0073918","The Yakuza",1974,"",777777777777756777777777735277777777777777777757777777774
5256,"tt0962736","The Young Victoria",2009,12,"0020772357547730001324345477745463733545544414720444553344622246771331200373355243234545532356272"
6827,"tt2333804","The Zero Theorem",2013,"",777777767775143377534577542213334221211577777764476777516776777777777516777777777777772
3519,"tt0103074","Thelma & Louise",1991,93,"0331000000320034432000024000444342700431340001425343300443444343443720005003061620277772442000000000000040003443000000002000001251"
6000,"tt0469494","There Will Be Blood",2007,50,777777777777777777777777547777777777777777767777777777777777777777
3521,"tt0129387","There's Something About Mary",1998,326,544243464454433664577567776777777777777304110006377777777763434447760033324576777776334447334674045765555533102142267772577476343543253577777635446547633345333446443553374657657776777777777777702310003367777777774524436773013333467677777434346534477125575
6847,"tt0096256","They Live",1988,27,777767777777776443537777777476677761
5114,"tt0083190","Thief",1981,13,777774735347777775777777777764455344345444777667777777777433347777755357777757777755353
3776,"tt0245674","Thir13en Ghosts",2001,64,77757767453556453277476777777544346646376645544234534343344534343574526573547642
1401,"tt0146309","Thirteen Days",2000,55,567777777777777774677777777777777777777777777777777767557777777777777777777777777777777377777777777777777777766774
1406,"tt0108330","This Boy's Life",1993,8,3433333234455435724534367356432471337776554567763444753477557674417774577777443577754677777534725674664444442
3536,"tt1758830","This Is 40",2012,73,3444004342532435772220232344424302165465676434333343430421313377777763442113033343433345425533000025413111343465447761377444322373277300002434434210434444001220230134344343757666414367644453454546200202334424336624344343433
3538,"tt0800369","Thor",2011,198,3201115447776634675776775667777764677756775777721552644223423655677713312314444643324424575533477777777777777423565665765566456666577676351
5126,"tt0073802","Three Days of the Condor",1975,"",526443466777567777776577777777634457775424363756764433242375101244344765453267777777756777775343677777777777776
3541,"tt0120188","Three Kings",1999,103,7535442277777774477777777777777777775336777777676777777767743433477777777777777777776777777577777777777767765776773
3548,"tt0167456","Thunderbirds",2004,9,476777755536767765246777776677667655666765564666755433645564667555756755556554564454667766554547757665666755566451
1409,"tt0105585","Thunderheart",1992,47,777777777777777777777776343777777777777777522567777777777777777773
5130,"tt0066434","THX 1138",1971,"",34573467777554444434716467777777777777777777766457775777542
1407,"tt0196158","Ticker",2001,"",5775477677777757766777745777773
3554,"tt0857295","Timber Falls",2007,"",54265546344330234344657777443544433443777533243334344356673034475025774353764456332544332015336554634432024434556777644354433534477743234333434345767104547311776444475455532445342100
6455,"tt0080025","Time After Time",1979,"","05677777766756777777442277774314333344331222344424233553443443236575664"
1412,"tt0117918","Tin Cup",1996,106,7744344433477774447777777777645467777777677744343434774347567666544673676455754767777773465544434377777777777766346545777663534773377156366441
1414,"tt0094155","Tin Men",1987,56,566777777767777777545456777777744433777777774777777777777741455777777777543467777777777775677764346677777777777777777677764477543343476437777767777344347777777777
3563,"tt1340800","Tinker Tailor Soldier Spy",2011,26,77777774777777776233233777777777777457777777755777777777776777777777775777777777477777777
5136,"tt0120338","Titanic",1997,1249,7777665623264364477744425444546645334344333262341233544543342075652352355545676577455776736757123324355777475756765665763435222345
1389,"tt0453556","TMNT",2007,68,7777754677777775446555777775756775477777665566477767654455677674755774676
3569,"tt0100791","To Sleep with Anger",1990,2,4266535432746576547545755734434554774657643444566664465234014577743762444465533546342665354327465765475457557344345547746576434445666644652340145777437624444655335463
3572,"tt0108358","Tombstone",1993,118,777756435756667777777777737776467777776467777767777777775434343333667575667777763577726477767775777777777777777657777777777777752
3574,"tt0120347","Tomorrow Never Dies",1997,236,4452575575334476343576577675457777777777777777777777777777777776
8360,"tt0084805","Tootsie",1982,523,632231562541125155233
7974,"tt2784678","Top Five",2014,26,645446777764354544543453373576565443252435773667123375334546744445342325323334554544577635456473
3576,"tt0092099","Top Gun",1986,422,77777777777777777777777753433365434445777777776434343434446447777777776347754343333333733577777777777754777777777777777777777777633433563434547777777773434343434464477777777764377634333433246344777777777777632
7540,"tt0100802","Total Recall",1990,244,23313423676577776433446435777443543356777777777777777777777775434443457745134564664575777767677677544656751
6006,"tt0052311","Touch of Evil",1958,38,5236537776511565677777642656756776776737777677677777777304777465767777777675
7829,"tt0787523","Towelhead",2007,"","01564554522136554625622440745353643342434244566444327657773202331143012332320544442342454655622743301413145356453623254"
7278,"tt0471042","Tower Heist",2011,85,7777777777777777777777677777777777676677442457777777744677777777347343467777777775557477761
1421,"tt0114709","Toy Story",1995,61,7774777774777765667667776767577765576654576776777734467467774367756677777755777773777677757775453
5145,"tt0435761","Toy Story 3",2010,457,65625765676666215575465624566677654565673305355555566774024575365577727667745464367773467667734474647653665425751
7423,"tt0086465","Trading Places",1983,249,77777777777777775766575776777777777657777777777777772
1423,"tt0181865","Traffic",2000,200,777777454577422775565576421443340000753345775576375467456474227433567751375447677457541017264467733677563
7896,"tt1015474","Train",2008,"",576444453743465336533336432335667314513323354144153433152332
3589,"tt0139654","Training Day",2001,117,4567777777777777757777777777777777777777777766337777773577777777777777777777777777776777775777777734477777771
3591,"tt0117951","Trainspotting",1996,32,77777777777777765777174433343356776674677753577777635777777777777777777777657771753424343467775746777544777776447777772
5147,"tt0025905","Transatlantic Merry-Go-Round",1934,"",774536773357777777533437433663547777357453633557753777774744466412344634366755454446447774347664774745577755
8525,"tt2209764","Transcendence",2014,24,743776667443344553237412632554460344657356232376535337577624335444556457443432336534565355
